C,time,w,Z,J,J_up,J_down
-195.786031135993,2020-06-20T07:17:49.614Z,0.488063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-190.58402055499,2020-06-20T07:17:49.815Z,0.428063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-184.941017384019,2020-06-20T07:17:50.017Z,0.0180635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-149.828006392911,2020-06-20T07:17:50.216Z,-0.0219364515053883,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-123.081014761412,2020-06-20T07:17:50.413Z,-0.171936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-135.334051906988,2020-06-20T07:17:50.614Z,-0.0919364515053883,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-178.646012873154,2020-06-20T07:17:50.814Z,-0.241936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-177.092019219845,2020-06-20T07:17:51.014Z,-0.621936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-188.144012162647,2020-06-20T07:17:51.215Z,-0.631936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-181.966024417374,2020-06-20T07:17:51.414Z,-1.03193645150539,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-155.698024527039,2020-06-20T07:17:51.614Z,-0.701936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-164.742040110055,2020-06-20T07:17:51.814Z,-0.331936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-163.370029853322,2020-06-20T07:17:52.014Z,0.0880635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-153.324034574014,2020-06-20T07:17:52.215Z,-0.121936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-160.614013354741,2020-06-20T07:17:52.414Z,0.128063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-194.884023892846,2020-06-20T07:17:52.615Z,0.0980635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-173.468019353362,2020-06-20T07:17:52.816Z,0.128063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-169.376018933743,2020-06-20T07:17:53.014Z,0.0480635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-176.368033811074,2020-06-20T07:17:53.222Z,-0.0519364515053883,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-169.020030568579,2020-06-20T07:17:53.416Z,0.138063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-167.158022953477,2020-06-20T07:17:53.614Z,0.178063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-163.449018135047,2020-06-20T07:17:53.815Z,0.408063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-155.024038865555,2020-06-20T07:17:54.015Z,0.598063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-236.994008586365,2020-06-20T07:17:54.215Z,-0.111936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-273.444012162649,2020-06-20T07:17:54.415Z,0.0380635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-255.91201991603,2020-06-20T07:17:54.616Z,0.458063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-239.52401688335,2020-06-20T07:17:54.815Z,1.00806354849461,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-227.410007918792,2020-06-20T07:17:55.014Z,0.888063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-256.793987128673,2020-06-20T07:17:55.215Z,0.758063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-297.438993923608,2020-06-20T07:17:55.415Z,0.518063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-342.211977477584,2020-06-20T07:17:55.614Z,0.268063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-336.75412862998,2020-06-20T07:17:55.814Z,0.218063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-147.209258091645,2020-06-20T07:17:56.015Z,0.238063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-395.10408559564,2020-06-20T07:17:56.215Z,0.298063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-242.695999860236,2020-06-20T07:17:56.416Z,0.538063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-248.114000694752,2020-06-20T07:17:56.615Z,0.708063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-217.652044139324,2020-06-20T07:17:56.817Z,0.538063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-157.80403552769,2020-06-20T07:17:57.015Z,-0.191936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-183.149008943994,2020-06-20T07:17:57.215Z,-0.0119364515053883,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-202.904045064444,2020-06-20T07:17:57.415Z,-0.0419364515053883,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-201.57909674154,2020-06-20T07:17:57.615Z,-0.131936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-204.263969819589,2020-06-20T07:17:57.815Z,-0.471936451505388,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-158.403999764869,2020-06-20T07:17:58.015Z,-0.0419364515053883,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-161.088023320648,2020-06-20T07:17:58.214Z,0.148063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-177.299017288651,2020-06-20T07:17:58.415Z,0.358063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-163.446037430234,2020-06-20T07:17:58.614Z,0.138063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-209.044023272958,2020-06-20T07:17:58.816Z,-0.00193645150538829,downdraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-223.292033524973,2020-06-20T07:17:59.014Z,0.0980635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-180.639051144122,2020-06-20T07:17:59.215Z,0.0480635484946117,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-154.204211957605,2020-06-20T07:17:59.415Z,0.458063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-10.3240259432423,2020-06-20T07:17:59.614Z,0.568063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-45.1840317606475,2020-06-20T07:17:59.814Z,0.308063548494612,updraft,30,"(950,1.07e+03]","(950,1.07e+03]"
-72.9791243386953,2020-06-20T07:18:00.015Z,-0.0919364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-130.200042966357,2020-06-20T07:18:00.216Z,-0.0719364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-159.190002196741,2020-06-20T07:18:00.421Z,-0.261936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-139.714039318505,2020-06-20T07:18:00.614Z,0.448063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-154.049997795586,2020-06-20T07:18:00.814Z,0.528063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-160.184999693343,2020-06-20T07:18:01.019Z,0.828063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-173.40900369878,2020-06-20T07:18:01.215Z,0.618063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-173.566024417372,2020-06-20T07:18:01.414Z,0.228063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-174.301028358421,2020-06-20T07:18:01.617Z,0.228063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-181.410018871758,2020-06-20T07:18:01.814Z,-0.121936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-186.309045898908,2020-06-20T07:18:02.015Z,-0.0919364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-207.502009444674,2020-06-20T07:18:02.217Z,0.0280635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-228.08907140972,2020-06-20T07:18:02.415Z,0.178063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-174.364036576697,2020-06-20T07:18:02.615Z,0.118063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-205.196027059041,2020-06-20T07:18:02.814Z,0.358063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-207.274023368333,2020-06-20T07:18:03.019Z,-0.161936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-132.884065091623,2020-06-20T07:18:03.215Z,0.0880635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-46.2100246081081,2020-06-20T07:18:03.414Z,0.288063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-75.2520262579547,2020-06-20T07:18:03.616Z,0.218063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-124.132000794887,2020-06-20T07:18:03.814Z,0.0780635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-169.137993518298,2020-06-20T07:18:04.014Z,0.178063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-257.264007394271,2020-06-20T07:18:04.214Z,0.458063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-290.812005868391,2020-06-20T07:18:04.414Z,0.598063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-327.628023740259,2020-06-20T07:18:04.614Z,1.07806354849461,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-267.670044001041,2020-06-20T07:18:04.814Z,1.73806354849461,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-243.948011876544,2020-06-20T07:18:05.014Z,0.918063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-302.116013688528,2020-06-20T07:18:05.214Z,0.328063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-224.499064972411,2020-06-20T07:18:05.415Z,0.0780635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-132.416019620392,2020-06-20T07:18:05.616Z,0.158063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-120.124006631366,2020-06-20T07:18:05.814Z,-0.0519364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-153.890016501868,2020-06-20T07:18:06.014Z,0.0180635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-170.65401764628,2020-06-20T07:18:06.214Z,-0.0319364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-185.104025990937,2020-06-20T07:18:06.414Z,-0.251936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-172.746021694629,2020-06-20T07:18:06.614Z,-0.0519364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-213.345992607605,2020-06-20T07:18:06.814Z,0.118063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-60.3540271830316,2020-06-20T07:18:07.014Z,0.818063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-30.2590406536929,2020-06-20T07:18:07.215Z,0.548063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-41.5388890193335,2020-06-20T07:18:07.415Z,0.768063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-119.034028065165,2020-06-20T07:18:07.615Z,1.27806354849461,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-167.694038412516,2020-06-20T07:18:07.815Z,0.608063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-187.352113633691,2020-06-20T07:18:08.019Z,0.538063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-330.979035170061,2020-06-20T07:18:08.225Z,1.32806354849461,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-322.163996903844,2020-06-20T07:18:08.415Z,0.848063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-368.799028983076,2020-06-20T07:18:08.615Z,0.798063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-362.264004867071,2020-06-20T07:18:08.815Z,0.638063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-354.278969366471,2020-06-20T07:18:09.015Z,0.368063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-329.124106099656,2020-06-20T07:18:09.215Z,0.628063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-280.274028613545,2020-06-20T07:18:09.415Z,0.818063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-261.489006118765,2020-06-20T07:18:09.615Z,0.518063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-248.624020459623,2020-06-20T07:18:09.816Z,0.538063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-257.603020101993,2020-06-20T07:18:10.017Z,0.358063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-261.794037196622,2020-06-20T07:18:10.215Z,0.508063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-256.044036004527,2020-06-20T07:18:10.415Z,0.678063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-263.23403807873,2020-06-20T07:18:10.615Z,0.268063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-264.458992600452,2020-06-20T07:18:10.815Z,0.248063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-235.288025943255,2020-06-20T07:18:11.016Z,0.198063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-255.128974134846,2020-06-20T07:18:11.215Z,-0.371936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-298.708027135348,2020-06-20T07:18:11.416Z,-0.391936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-350.724019505949,2020-06-20T07:18:11.616Z,-0.151936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-305.540020707578,2020-06-20T07:18:11.816Z,-0.0319364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-289.004016454184,2020-06-20T07:18:12.015Z,0.0580635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-261.634008347946,2020-06-20T07:18:12.218Z,0.418063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-281.634016215767,2020-06-20T07:18:12.415Z,0.458063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-293.166002811906,2020-06-20T07:18:12.614Z,0.488063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-289.584027230701,2020-06-20T07:18:12.815Z,0.448063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-278.011040987481,2020-06-20T07:18:13.017Z,0.478063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-106.780033668023,2020-06-20T07:18:13.216Z,0.358063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-183.984198606153,2020-06-20T07:18:13.415Z,0.128063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-81.0789999437329,2020-06-20T07:18:13.615Z,0.398063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-100.459034323643,2020-06-20T07:18:13.815Z,0.308063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-106.10904113053,2020-06-20T07:18:14.015Z,-0.0219364515053883,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-177.379051620959,2020-06-20T07:18:14.215Z,-0.341936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-173.169007990318,2020-06-20T07:18:14.415Z,-0.331936451505388,downdraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-179.059027647932,2020-06-20T07:18:14.615Z,0.468063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-186.964013211709,2020-06-20T07:18:14.815Z,0.338063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-200.143956372647,2020-06-20T07:18:15.015Z,0.408063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-126.219018719165,2020-06-20T07:18:15.215Z,0.198063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-192.371997762151,2020-06-20T07:18:15.416Z,0.278063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-235.129022474259,2020-06-20T07:18:15.615Z,0.218063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-304.449028148611,2020-06-20T07:18:15.815Z,0.268063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-418.238988916813,2020-06-20T07:18:16.015Z,0.458063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-420.549044706815,2020-06-20T07:18:16.215Z,0.278063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-336.974050071236,2020-06-20T07:18:16.415Z,0.438063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-345.349066533947,2020-06-20T07:18:16.615Z,0.268063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-440.939036993927,2020-06-20T07:18:16.815Z,0.488063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-456.358985102112,2020-06-20T07:18:17.015Z,0.728063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-387.214041011323,2020-06-20T07:18:17.215Z,0.588063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-372.599064972412,2020-06-20T07:18:17.415Z,0.778063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-329.708034039926,2020-06-20T07:18:17.618Z,0.808063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-357.644021842449,2020-06-20T07:18:17.816Z,0.888063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-355.989007990318,2020-06-20T07:18:18.019Z,0.738063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-338.794015738929,2020-06-20T07:18:18.215Z,0.308063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-378.178992016259,2020-06-20T07:18:18.415Z,0.388063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-290.032030358749,2020-06-20T07:18:18.616Z,0.178063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-311.25895087726,2020-06-20T07:18:18.815Z,0.0780635484946117,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-295.129065926089,2020-06-20T07:18:19.015Z,0.388063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-362.753965194142,2020-06-20T07:18:19.215Z,0.768063548494612,updraft,31,"(950,1.07e+03]","(950,1.07e+03]"
-444.349032785873,2020-06-20T07:18:19.415Z,0.788063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-435.79794847162,2020-06-20T07:18:19.617Z,0.0780635484946117,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-399.596019668075,2020-06-20T07:18:19.816Z,0.0180635484946117,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-406.383939206493,2020-06-20T07:18:20.015Z,0.528063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-339.648046685692,2020-06-20T07:18:20.216Z,0.358063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-403.9890356469,2020-06-20T07:18:20.415Z,0.318063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-392.093928978546,2020-06-20T07:18:20.617Z,0.258063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-259.195977706464,2020-06-20T07:18:20.817Z,0.218063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-248.399051382541,2020-06-20T07:18:21.015Z,0.168063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-263.674030997732,2020-06-20T07:18:21.215Z,0.138063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-254.769031832198,2020-06-20T07:18:21.415Z,0.258063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-258.559020972223,2020-06-20T07:18:21.615Z,-0.0919364515053883,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-270.228018495056,2020-06-20T07:18:21.816Z,0.258063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-256.740023416014,2020-06-20T07:18:22.016Z,0.0180635484946117,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-272.844032666664,2020-06-20T07:18:22.217Z,0.328063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-186.111942448988,2020-06-20T07:18:22.416Z,0.218063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-226.396026105367,2020-06-20T07:18:22.616Z,0.388063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-236.26002662035,2020-06-20T07:18:22.816Z,-0.0319364515053883,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-222.769010612927,2020-06-20T07:18:23.017Z,0.0980635484946117,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-260.357028160548,2020-06-20T07:18:23.217Z,-0.0619364515053883,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-232.877029114223,2020-06-20T07:18:23.417Z,0.168063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-163.258066822433,2020-06-20T07:18:23.617Z,0.298063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-230.933989679828,2020-06-20T07:18:23.817Z,0.158063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-265.31202184245,2020-06-20T07:18:24.016Z,0.258063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-245.596022986862,2020-06-20T07:18:24.216Z,0.478063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-254.292079778219,2020-06-20T07:18:24.416Z,0.528063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-124.572013335686,2020-06-20T07:18:24.616Z,0.458063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-71.3640220331836,2020-06-20T07:18:24.816Z,0.0480635484946117,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-55.4599945673399,2020-06-20T07:18:25.016Z,0.108063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
2.87197453358203,2020-06-20T07:18:25.216Z,-0.381936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-2.72001626345082,2020-06-20T07:18:25.416Z,-0.561936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-4.32801968714739,2020-06-20T07:18:25.616Z,-0.531936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-43.8341115115491,2020-06-20T07:18:25.815Z,-0.241936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-184.159002983522,2020-06-20T07:18:26.019Z,0.188063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-150.823991181791,2020-06-20T07:18:26.216Z,0.358063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-0.251023821327181,2020-06-20T07:18:26.417Z,1.14806354849461,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-13.3750321874177,2020-06-20T07:18:26.617Z,0.348063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-25.9840207934085,2020-06-20T07:18:26.816Z,0.398063548494612,updraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-18.9120146898858,2020-06-20T07:18:27.016Z,-0.00193645150538829,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-18.9160275168179,2020-06-20T07:18:27.216Z,-0.261936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-12.0560456366475,2020-06-20T07:18:27.416Z,-0.181936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-41.2160220045735,2020-06-20T07:18:27.616Z,-0.0219364515053883,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-45.8160222429906,2020-06-20T07:18:27.816Z,-0.391936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-52.8180381026141,2020-06-20T07:18:28.018Z,-0.361936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-27.3510214371381,2020-06-20T07:18:28.217Z,-0.311936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-33.6920082525776,2020-06-20T07:18:28.416Z,-0.241936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-60.7190112924418,2020-06-20T07:18:28.615Z,-0.261936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-23.3880307497548,2020-06-20T07:18:28.816Z,-0.0219364515053883,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-83.471996093218,2020-06-20T07:18:29.016Z,-0.331936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-41.7160251326295,2020-06-20T07:18:29.216Z,-0.801936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-87.5630229630187,2020-06-20T07:18:29.417Z,-0.441936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
-80.6320208220186,2020-06-20T07:18:29.618Z,-0.631936451505388,downdraft,31,"(1.07e+03,1.19e+03]","(950,1.07e+03]"
